Unnamed: 0,open,high,low,close
2007-01-18,2778.9,2783.8,2679.71,2756.98
2007-01-19,2756.98,2833.45,2756.98,2832.21
2007-01-22,2832.21,2934.65,2832.21,2933.19
2007-01-23,2933.19,2970.24,2851.92,2949.14
2007-01-24,2949.14,2994.28,2928.09,2975.13
2007-01-25,2975.13,2975.13,2853.82,2857.36
2007-01-26,2857.37,2905.47,2720.93,2882.56
2007-01-29,2882.56,2954.34,2882.56,2945.26
2007-01-30,2945.26,2980.51,2901.76,2930.56
2007-01-31,2930.56,2930.56,2767.52,2786.34
2007-02-01,2786.34,2801.69,2706.46,2785.43
2007-02-02,2785.43,2796.18,2667.55,2673.21
2007-02-05,2673.21,2673.21,2610.33,2612.54
2007-02-06,2612.54,2676.52,2542.18,2675.7
2007-02-07,2675.7,2745.35,2675.7,2716.18
2007-02-08,2716.18,2751.14,2691.51,2737.73
2007-02-09,2737.73,2747.19,2705.06,2730.39
2007-02-12,2730.39,2807.51,2729.0,2807.17
2007-02-13,2807.17,2835.08,2801.34,2831.87
2007-02-14,2831.87,2914.55,2823.38,2905.09
2007-02-15,2905.09,2994.12,2905.09,2993.01
2007-02-16,2993.01,3036.09,2975.83,2998.47
2007-02-26,2998.47,3041.32,2960.75,3040.6
2007-02-27,3040.6,3049.63,2763.52,2771.79
2007-02-28,2771.79,2888.65,2734.17,2881.07
2007-03-01,2881.07,2881.07,2761.26,2797.19
2007-03-02,2797.19,2846.16,2777.8,2831.53
2007-03-05,2831.53,2858.44,2723.1,2785.31
2007-03-06,2785.31,2866.33,2756.97,2840.18
2007-03-07,2840.18,2911.4,2840.18,2896.59
2007-03-08,2904.19,2928.49,2871.51,2928.01
2007-03-09,2928.01,2962.08,2891.81,2937.91
2007-03-12,2937.91,2958.48,2905.13,2954.91
2007-03-13,2954.91,2966.11,2932.26,2964.79
2007-03-14,2964.79,2964.79,2869.06,2906.33
2007-03-15,2906.33,2955.46,2905.98,2951.7
2007-03-16,2951.7,2979.51,2899.07,2930.48
2007-03-19,2930.48,3037.32,2852.86,3014.44
2007-03-20,3014.44,3033.0,2998.8,3032.2
2007-03-21,3032.2,3057.6,3021.3,3057.38
2007-03-22,3057.38,3099.82,3057.38,3071.22
2007-03-23,3071.19,3085.32,3009.01,3074.29
2007-03-26,3074.29,3123.18,3069.48,3122.81
2007-03-27,3122.81,3145.02,3104.12,3138.83
2007-03-28,3138.83,3180.29,3052.24,3173.02
2007-03-29,3173.02,3273.73,3173.02,3197.54
2007-03-30,3197.54,3212.2,3157.2,3183.98
2007-04-02,3183.98,3253.33,3183.98,3252.59
2007-04-03,3252.6,3292.49,3251.52,3291.3
2007-04-04,3291.3,3308.15,3267.29,3291.54
2007-04-05,3291.48,3326.86,3259.67,3319.14
2007-04-06,3319.14,3334.08,3274.25,3323.59
2007-04-09,3323.59,3399.35,3323.59,3398.95
2007-04-10,3398.95,3444.36,3351.27,3444.29
2007-04-11,3444.29,3497.32,3428.78,3495.22
2007-04-12,3495.21,3532.64,3488.12,3531.03
2007-04-13,3531.03,3563.75,3504.28,3518.27
2007-04-16,3518.2,3597.21,3518.2,3596.44
2007-04-17,3596.29,3622.21,3511.2,3611.87
2007-04-18,3611.85,3623.35,3564.56,3612.4
2007-04-19,3612.4,3617.29,3359.16,3449.02
2007-04-20,3448.96,3591.46,3448.96,3584.2
2007-04-23,3584.18,3710.89,3584.18,3710.89
2007-04-24,3710.82,3762.39,3689.53,3720.53
2007-04-25,3720.5,3768.56,3654.53,3743.96
2007-04-26,3743.95,3784.59,3733.22,3783.06
2007-04-27,3783.04,3802.8,3720.6,3759.87
2007-04-30,3759.87,3851.1,3759.69,3841.27
2007-05-08,3841.27,3964.7,3841.27,3950.01
2007-05-09,3949.99,4014.93,3875.38,4013.09
2007-05-10,4012.96,4072.07,3992.05,4049.7
2007-05-11,4049.56,4049.56,3950.16,4021.68
2007-05-14,4021.62,4081.27,3940.36,4046.39
2007-05-15,4046.39,4069.81,3891.36,3899.18
2007-05-16,3899.17,3987.34,3845.54,3986.04
2007-05-17,3985.82,4064.26,3983.57,4048.29
2007-05-18,4048.21,4051.55,3999.17,4030.26
2007-05-21,4029.64,4083.42,3892.98,4072.22
2007-05-22,4072.01,4136.63,4072.01,4110.38
2007-05-23,4110.32,4174.85,4094.11,4173.71
2007-05-24,4173.53,4208.17,4089.58,4151.13
2007-05-25,4151.04,4190.44,4111.26,4179.78
2007-05-28,4179.69,4283.93,4179.69,4272.11
2007-05-29,4270.27,4335.89,4262.06,4334.92
2007-05-30,4334.88,4334.88,4016.03,4053.09
2007-05-31,4053.04,4177.61,3858.37,4109.65
2007-06-01,4109.59,4180.92,3967.62,4000.74
2007-06-04,3999.74,3999.74,3659.1,3670.4
2007-06-05,3670.33,3768.56,3404.25,3767.1
2007-06-06,3767.0,3821.5,3683.54,3776.32
2007-06-07,3776.23,3891.4,3776.23,3890.8
2007-06-08,3890.64,3935.41,3852.05,3913.14
2007-06-11,3912.29,4000.42,3912.29,3995.68
2007-06-12,3995.43,4073.18,3910.46,4072.14
2007-06-13,4071.94,4192.39,4071.94,4176.48
2007-06-14,4176.21,4179.43,4086.72,4115.21
2007-06-15,4115.06,4152.13,4067.36,4132.87
2007-06-18,4129.34,4267.74,4129.34,4253.35
2007-06-19,4252.8,4280.57,4210.15,4269.52
2007-06-20,4269.39,4312.0,4164.94,4181.32
2007-06-21,4170.89,4256.5,4147.29,4230.82
2007-06-22,4229.86,4249.43,4024.89,4091.45
2007-06-25,4090.97,4130.63,3912.64,3941.08
2007-06-26,3940.09,3976.19,3818.85,3973.37
2007-06-27,3972.93,4090.59,3948.29,4078.6
2007-06-28,4078.51,4112.77,3913.05,3914.2
2007-06-29,3914.2,3919.32,3780.43,3820.7
2007-07-02,3819.45,3859.86,3724.19,3836.29
2007-07-03,3834.12,3906.74,3822.01,3899.72
2007-07-04,3899.09,3916.08,3800.78,3816.16
2007-07-05,3815.77,3815.77,3614.81,3615.87
2007-07-06,3615.57,3785.18,3563.54,3781.35
2007-07-09,3781.2,3900.52,3781.2,3883.22
2007-07-10,3882.99,3929.42,3842.49,3853.02
2007-07-11,3852.61,3879.29,3812.43,3865.72
2007-07-12,3865.67,3925.24,3861.25,3915.99
2007-07-13,3915.72,3934.99,3878.18,3914.39
2007-07-16,3920.65,3931.7,3820.57,3821.92
2007-07-17,3821.91,3919.78,3767.22,3896.19
2007-07-18,3895.99,3971.53,3862.33,3930.06
2007-07-19,3929.68,3947.33,3887.81,3912.94
2007-07-20,3918.41,4061.85,3918.41,4058.85
2007-07-23,4058.84,4220.19,4058.84,4213.36
2007-07-24,4213.07,4284.83,4192.72,4210.33
2007-07-25,4210.3,4324.88,4210.3,4323.97
2007-07-26,4323.93,4371.51,4304.22,4346.46
2007-07-27,4346.46,4356.9,4269.02,4345.36
2007-07-30,4345.36,4449.92,4345.36,4440.77
2007-07-31,4440.77,4476.63,4379.2,4471.03
2007-08-01,4470.88,4502.2,4285.16,4300.56
2007-08-02,4316.57,4431.8,4290.95,4407.73
2007-08-03,4407.66,4562.69,4407.66,4560.77
2007-08-06,4560.71,4629.97,4560.71,4628.11
2007-08-07,4628.08,4686.65,4581.79,4651.23
2007-08-08,4651.23,4710.69,4569.04,4663.16
2007-08-09,4662.85,4768.89,4658.59,4754.1
2007-08-10,4745.18,4769.62,4640.89,4749.37
2007-08-13,4749.31,4872.55,4729.41,4820.06
2007-08-14,4820.04,4876.57,4790.22,4872.78
2007-08-15,4872.76,4915.3,4763.19,4869.88
2007-08-16,4869.88,4869.88,4711.1,4765.45
2007-08-17,4765.45,4813.9,4646.43,4656.57
2007-08-20,4773.83,4905.43,4758.97,4904.85
2007-08-21,4944.21,4982.98,4917.82,4955.21
2007-08-22,4876.35,4999.2,4861.85,4980.07
2007-08-23,5002.84,5050.08,4968.77,5032.49
2007-08-24,5070.65,5125.36,5052.47,5107.67
2007-08-27,5144.82,5192.06,5092.19,5150.12
2007-08-28,5134.14,5209.28,5058.62,5194.69
2007-08-29,5147.71,5204.24,5063.87,5109.43
2007-08-30,5144.11,5186.53,5110.01,5167.88
2007-08-31,5184.09,5234.91,5158.87,5218.82
2007-09-03,5257.78,5327.48,5257.78,5321.06
2007-09-04,5333.4,5357.61,5265.48,5294.05
2007-09-05,5296.07,5337.74,5223.67,5310.72
2007-09-06,5336.67,5412.32,5314.36,5393.66
2007-09-07,5381.19,5404.9,5269.64,5277.18
2007-09-10,5208.32,5356.58,5169.91,5355.29
2007-09-11,5362.94,5394.74,5093.95,5113.97
2007-09-12,5092.58,5192.3,5025.96,5172.63
2007-09-13,5193.41,5276.25,5178.87,5273.59
2007-09-14,5290.26,5324.44,5201.89,5312.18
2007-09-17,5309.06,5427.03,5309.06,5421.39
2007-09-18,5446.73,5458.5,5340.45,5425.21
2007-09-19,5439.02,5446.46,5336.4,5395.27
2007-09-20,5408.48,5482.43,5396.47,5470.06
2007-09-21,5482.51,5488.61,5363.35,5454.67
2007-09-24,5469.84,5505.8,5404.55,5485.01
2007-09-25,5500.27,5508.71,5396.96,5425.88
2007-09-26,5407.83,5463.29,5320.02,5338.52
2007-09-27,5338.11,5411.0,5306.82,5409.4
2007-09-28,5461.58,5560.42,5461.58,5552.3
2007-10-08,5683.31,5729.96,5620.0,5692.76
2007-10-09,5678.91,5725.27,5628.35,5715.89
2007-10-10,5742.65,5860.42,5727.24,5771.46
2007-10-11,5798.39,5914.7,5756.68,5913.23
2007-10-12,5950.9,5959.36,5658.81,5903.26
2007-10-15,5934.78,6037.74,5866.44,6030.09
2007-10-16,6056.95,6123.67,6041.27,6092.06
2007-10-17,6057.43,6088.85,5982.6,6036.28
2007-10-18,6031.92,6055.47,5804.97,5825.28
2007-10-19,5869.12,5932.11,5767.13,5818.05
2007-10-22,5742.79,5804.48,5654.96,5667.33
2007-10-23,5660.07,5775.8,5574.84,5773.39
2007-10-24,5804.02,5906.45,5794.7,5843.11
2007-10-25,5794.22,5819.64,5546.04,5562.39
2007-10-26,5498.86,5628.83,5462.35,5589.63
2007-10-29,5641.98,5750.25,5617.98,5748.0
2007-10-30,5769.2,5898.88,5702.77,5897.19
2007-10-31,5984.71,6002.12,5871.51,5954.77
2007-11-01,5978.94,6004.98,5912.5,5914.28
2007-11-02,5812.47,5860.53,5740.7,5777.81
2007-11-05,5748.18,5787.16,5603.47,5634.45
2007-11-06,5593.35,5649.75,5510.65,5536.57
2007-11-07,5565.65,5610.95,5470.16,5601.78
2007-11-08,5559.15,5559.15,5328.66,5330.02
2007-11-09,5276.01,5382.4,5217.93,5315.54
2007-11-12,5181.18,5249.15,5033.39,5187.73
2007-11-13,5239.34,5311.65,5086.41,5158.12
2007-11-14,5246.57,5414.25,5165.11,5412.69
2007-11-15,5391.02,5453.61,5340.74,5365.27
2007-11-16,5273.08,5335.15,5224.31,5316.27
2007-11-19,5325.3,5332.28,5240.96,5269.82
2007-11-20,5230.74,5338.16,5160.1,5293.7
2007-11-21,5307.79,5344.31,5207.37,5214.23
2007-11-22,5113.88,5154.79,4970.02,4984.16
2007-11-23,4946.26,5033.68,4897.48,5032.13
2007-11-26,5102.53,5124.89,4952.43,4958.85
2007-11-27,4919.91,4946.95,4858.15,4861.11
2007-11-28,4870.84,4907.35,4778.73,4803.39
2007-11-29,4870.86,5011.19,4815.03,5003.33
2007-11-30,4993.74,4993.74,4862.17,4871.78
2007-12-03,4838.56,4899.67,4798.01,4868.61
2007-12-04,4882.15,4971.01,4882.15,4915.89
2007-12-05,4917.37,5052.75,4893.92,5042.65
2007-12-06,5055.84,5065.51,4995.65,5035.07
2007-12-07,5038.48,5096.58,5021.48,5091.76
2007-12-10,5010.83,5168.47,4992.56,5161.92
2007-12-11,5180.54,5209.71,5103.9,5175.08
2007-12-12,5148.25,5148.82,5054.56,5095.54
2007-12-13,5078.18,5094.99,4954.49,4958.04
2007-12-14,4899.75,5011.01,4860.16,5007.91
2007-12-17,5007.29,5007.29,4874.82,4876.76
2007-12-18,4856.47,4905.03,4812.59,4836.17
2007-12-19,4878.07,4960.23,4868.35,4941.78
2007-12-20,4965.29,5050.79,4923.3,5043.53
2007-12-21,5017.2,5112.19,5014.02,5101.78
2007-12-24,5132.91,5284.28,5104.8,5234.26
2007-12-25,5233.18,5254.41,5178.94,5201.18
2007-12-26,5209.04,5262.26,5158.93,5233.35
2007-12-27,5248.22,5316.34,5203.52,5308.89
2007-12-28,5320.01,5336.5,5248.69,5261.56
2008-01-02,5265.0,5294.85,5202.2,5272.81
2008-01-03,5269.8,5321.46,5211.11,5319.86
2008-01-04,5328.41,5372.41,5318.59,5361.57
2008-01-07,5357.45,5403.35,5332.65,5393.34
2008-01-08,5414.56,5480.07,5344.7,5386.53
2008-01-09,5365.22,5437.28,5346.95,5435.81
2008-01-10,5449.16,5483.3,5407.31,5456.54
2008-01-11,5471.39,5500.06,5423.81,5484.68
2008-01-14,5507.58,5522.14,5457.06,5497.9
2008-01-15,5503.93,5505.04,5405.77,5443.79
2008-01-16,5395.28,5395.8,5288.93,5290.61
2008-01-17,5235.91,5312.09,5040.15,5151.63
2008-01-18,5141.37,5187.6,5093.32,5180.51
2008-01-21,5188.8,5200.59,4891.32,4914.44
2008-01-22,4818.0,4818.0,4511.95,4559.75
2008-01-23,4572.9,4705.02,4510.5,4703.05
2008-01-24,4753.45,4767.75,4625.72,4717.73
2008-01-25,4716.98,4806.2,4657.92,4761.69
2008-01-28,4720.56,4720.56,4409.08,4419.29
2008-01-29,4426.27,4516.79,4389.84,4457.94
2008-01-30,4505.64,4554.31,4330.7,4417.85
2008-01-31,4408.02,4487.32,4368.3,4383.39
2008-02-01,4388.25,4411.63,4195.81,4320.77
2008-02-04,4415.02,4672.17,4415.02,4672.17
2008-02-05,4622.54,4662.81,4551.56,4599.7
2008-02-13,4525.03,4547.44,4454.64,4490.72
2008-02-14,4527.05,4576.98,4507.94,4552.32
2008-02-15,4523.79,4523.79,4431.54,4497.13
2008-02-18,4546.75,4601.15,4517.72,4568.15
2008-02-19,4582.28,4665.5,4545.17,4664.3
2008-02-20,4682.59,4695.78,4556.88,4567.03
2008-02-21,4534.17,4568.14,4452.68,4527.18
2008-02-22,4500.39,4500.39,4333.09,4370.28
2008-02-25,4370.19,4391.33,4182.89,4192.53
2008-02-26,4302.73,4330.52,4123.31,4238.18
2008-02-27,4256.53,4360.26,4222.49,4334.05
2008-02-28,4343.28,4343.95,4265.5,4299.51
2008-02-29,4293.53,4364.81,4275.9,4348.54
2008-03-03,4323.7,4456.96,4279.66,4438.27
2008-03-04,4454.18,4471.75,4321.87,4335.45
2008-03-05,4316.25,4352.5,4211.22,4292.65
2008-03-06,4310.35,4427.5,4260.79,4360.99
2008-03-07,4315.81,4341.1,4265.91,4300.52
2008-03-10,4265.61,4265.61,4120.53,4146.3
2008-03-11,4121.65,4165.88,4063.51,4165.88
2008-03-12,4254.67,4272.57,4068.78,4070.12
2008-03-13,4033.32,4055.45,3902.5,3971.26
2008-03-14,3956.75,4000.62,3891.7,3962.67
2008-03-17,3941.26,3941.26,3813.0,3820.05
2008-03-18,3789.57,3862.77,3607.32,3668.9
2008-03-19,3746.05,3813.89,3677.93,3761.61
2008-03-20,3721.5,3857.25,3517.89,3804.05
2008-03-21,3790.11,3838.06,3746.45,3796.58
2008-03-24,3830.35,3840.48,3625.01,3626.19
2008-03-25,3559.94,3659.19,3521.61,3629.62
2008-03-26,3644.13,3698.33,3591.32,3606.86
2008-03-27,3541.28,3541.28,3407.92,3411.49
2008-03-28,3378.63,3590.46,3357.61,3580.15
2008-03-31,3465.91,3555.8,3445.7,3472.71
2008-04-01,3461.09,3492.78,3308.9,3329.16
2008-04-02,3370.6,3464.49,3284.06,3347.88
2008-04-03,3323.43,3456.56,3271.34,3446.24
2008-04-07,3418.52,3613.48,3386.51,3599.62
2008-04-08,3604.26,3655.68,3563.85,3612.54
2008-04-09,3585.85,3606.34,3413.07,3413.91
2008-04-10,3378.14,3474.29,3345.22,3471.74
2008-04-11,3498.56,3517.82,3462.2,3492.89
2008-04-14,3419.05,3427.22,3285.34,3296.67
2008-04-15,3282.57,3349.76,3212.15,3348.35
2008-04-16,3349.93,3363.22,3283.17,3291.6
2008-04-17,3286.41,3352.95,3180.25,3222.74
2008-04-18,3200.57,3203.33,3078.17,3094.67
2008-04-21,3305.15,3305.17,3073.56,3116.98
2008-04-22,3076.72,3148.73,2991.1,3147.79
2008-04-23,3116.41,3295.76,3090.92,3278.33
2008-04-24,3539.87,3593.2,3461.69,3583.03
2008-04-25,3572.55,3658.55,3527.98,3557.75
2008-04-28,3497.38,3530.27,3460.69,3474.72
2008-04-29,3457.35,3544.14,3453.28,3523.41
2008-04-30,3545.57,3705.09,3543.02,3693.11
2008-05-05,3739.8,3768.22,3696.7,3761.01
2008-05-06,3735.85,3786.01,3681.44,3733.5
2008-05-07,3716.45,3774.02,3578.51,3579.15
2008-05-08,3538.92,3658.05,3523.39,3656.84
2008-05-09,3682.96,3692.62,3552.47,3613.49
2008-05-12,3548.61,3668.86,3522.0,3626.98
2008-05-13,3515.71,3614.89,3508.32,3560.24
2008-05-14,3549.67,3661.97,3549.67,3657.43
2008-05-15,3676.84,3706.33,3637.07,3637.32
2008-05-16,3637.64,3661.07,3582.71,3624.23
2008-05-19,3615.59,3624.84,3563.7,3604.76
2008-05-20,3601.55,3631.94,3432.62,3443.16
2008-05-21,3414.34,3560.27,3355.08,3544.19
2008-05-22,3544.04,3558.02,3469.89,3485.63
2008-05-23,3473.8,3521.3,3435.85,3473.09
2008-05-26,3442.29,3443.9,3362.19,3364.54
2008-05-27,3355.11,3383.68,3334.2,3375.41
2008-05-28,3382.77,3486.33,3354.25,3459.03
2008-05-29,3447.77,3481.12,3401.16,3401.44
2008-05-30,3414.25,3450.49,3391.28,3433.35
2008-06-02,3426.2,3483.61,3400.79,3459.04
2008-06-03,3456.58,3469.06,3409.43,3436.4
2008-06-04,3424.04,3428.2,3341.78,3369.91
2008-06-05,3355.93,3376.34,3326.54,3351.64
2008-06-06,3362.01,3371.28,3312.72,3329.67
2008-06-10,3202.11,3215.27,3045.1,3072.33
2008-06-11,3042.16,3064.14,2993.87,3024.24
2008-06-12,3011.56,3031.06,2900.3,2957.53
2008-06-13,2960.91,2976.45,2865.5,2868.8
2008-06-16,2876.29,2917.81,2811.72,2874.1
2008-06-17,2873.13,2893.37,2769.14,2794.75
2008-06-18,2772.37,2945.09,2730.39,2941.11
2008-06-19,2921.72,2921.72,2742.79,2748.87
2008-06-20,2811.08,2917.29,2695.77,2831.74
2008-06-23,2780.15,2813.11,2741.26,2760.42
2008-06-24,2747.32,2817.17,2728.86,2803.02
2008-06-25,2794.04,2910.48,2784.42,2905.01
2008-06-26,2904.09,2931.31,2851.46,2901.85
2008-06-27,2809.31,2822.26,2723.22,2748.43
2008-06-30,2724.4,2766.8,2693.8,2736.1
2008-07-01,2743.16,2753.3,2644.78,2651.61
2008-07-02,2656.04,2700.71,2627.9,2651.72
2008-07-03,2610.82,2746.37,2566.6,2703.53
2008-07-04,2691.21,2713.48,2646.27,2669.89
2008-07-07,2673.55,2800.94,2673.55,2792.4
2008-07-08,2805.61,2843.6,2754.76,2814.95
2008-07-09,2838.86,2920.55,2838.86,2920.55
2008-07-10,2879.62,2951.71,2862.21,2875.45
2008-07-11,2863.81,2887.97,2821.33,2856.63
2008-07-14,2837.5,2895.22,2828.5,2878.26
2008-07-15,2886.11,2896.29,2770.0,2779.45
2008-07-16,2753.9,2765.08,2656.62,2705.87
2008-07-17,2747.95,2773.24,2676.4,2684.78
2008-07-18,2711.74,2785.53,2666.72,2778.37
2008-07-21,2759.88,2864.83,2745.67,2861.42
2008-07-22,2852.44,2868.62,2830.85,2846.12
2008-07-23,2870.93,2887.19,2831.31,2837.85
2008-07-24,2861.81,2912.54,2849.1,2910.29
2008-07-25,2875.77,2888.42,2852.06,2865.1
2008-07-28,2883.76,2924.15,2883.76,2903.01
2008-07-29,2868.01,2868.01,2827.7,2850.31
2008-07-30,2884.59,2894.37,2822.39,2836.67
2008-07-31,2844.65,2847.79,2774.3,2775.72
2008-08-01,2751.02,2830.63,2721.97,2801.82
2008-08-04,2782.99,2793.15,2738.85,2741.74
2008-08-05,2751.2,2762.21,2684.73,2690.75
2008-08-06,2711.6,2743.11,2678.86,2719.37
2008-08-07,2717.5,2742.68,2691.36,2727.58
2008-08-08,2724.43,2725.93,2596.0,2605.72
2008-08-11,2595.9,2601.5,2454.07,2470.07
2008-08-12,2445.22,2484.75,2430.87,2457.2
2008-08-13,2440.53,2458.42,2371.02,2446.3
2008-08-14,2432.2,2454.25,2409.01,2437.08
2008-08-15,2434.41,2476.85,2414.75,2450.61
2008-08-18,2451.78,2454.94,2318.93,2319.87
2008-08-19,2297.25,2355.85,2284.59,2344.47
2008-08-20,2332.48,2523.31,2306.66,2523.28
2008-08-21,2484.49,2518.44,2431.23,2431.72
2008-08-22,2414.46,2426.59,2362.23,2405.23
2008-08-25,2408.09,2443.85,2382.52,2413.37
2008-08-26,2384.95,2403.02,2327.22,2350.08
2008-08-27,2343.88,2385.68,2310.5,2342.15
2008-08-28,2341.96,2373.69,2333.03,2350.14
2008-08-29,2361.05,2420.85,2352.1,2397.37
2008-09-01,2380.47,2380.47,2311.82,2325.14
2008-09-02,2312.1,2328.94,2285.46,2304.89
2008-09-03,2301.94,2321.54,2248.16,2276.67
2008-09-04,2270.52,2295.24,2249.39,2277.41
2008-09-05,2224.53,2238.29,2199.51,2202.45
2008-09-08,2210.34,2220.46,2135.48,2143.42
2008-09-09,2152.28,2161.32,2114.64,2145.78
2008-09-10,2131.8,2185.69,2102.91,2150.76
2008-09-11,2143.4,2148.12,2070.54,2078.98
2008-09-12,2077.55,2104.57,2064.79,2079.67
2008-09-16,2049.81,2049.81,1974.44,1986.64
2008-09-17,1971.94,1999.77,1922.9,1929.05
2008-09-18,1876.12,1942.53,1802.33,1895.84
2008-09-19,2067.64,2075.09,2043.32,2075.09
2008-09-22,2241.72,2269.68,2164.83,2236.41
2008-09-23,2209.12,2253.38,2182.14,2201.51
2008-09-24,2133.1,2218.29,2117.36,2216.81
2008-09-25,2214.58,2333.28,2211.45,2297.5
2008-09-26,2304.12,2310.04,2246.28,2293.78
2008-10-06,2267.39,2267.39,2172.57,2173.74
2008-10-07,2101.09,2182.92,2072.9,2157.84
2008-10-08,2095.91,2127.03,2059.49,2092.22
2008-10-09,2125.57,2130.76,2063.51,2074.58
2008-10-10,1995.96,2027.83,1964.85,2000.57
2008-10-13,1978.56,2074.47,1931.66,2073.57
2008-10-14,2139.07,2146.73,2016.18,2017.32
2008-10-15,1995.89,2013.3,1963.13,1994.67
2008-10-16,1916.13,1943.32,1901.5,1909.94
2008-10-17,1921.84,1941.01,1902.6,1930.65
2008-10-20,1924.18,1979.62,1891.02,1974.01
2008-10-21,1978.67,1996.39,1956.11,1958.53
2008-10-22,1932.68,1950.79,1894.51,1895.82
2008-10-23,1851.26,1879.85,1828.31,1875.56
2008-10-24,1875.63,1887.88,1825.53,1839.62
2008-10-27,1809.23,1809.23,1722.14,1723.35
2008-10-28,1671.4,1786.0,1664.93,1771.82
2008-10-29,1786.2,1794.08,1719.81,1719.81
2008-10-30,1732.77,1787.57,1710.82,1763.61
2008-10-31,1754.21,1765.64,1721.59,1728.79
2008-11-03,1713.76,1749.88,1703.0,1719.77
2008-11-04,1707.93,1717.1,1679.06,1706.7
2008-11-05,1716.22,1787.92,1716.22,1760.61
2008-11-06,1720.42,1728.18,1703.1,1717.72
2008-11-07,1686.52,1762.19,1680.6,1747.71
2008-11-10,1782.31,1875.73,1782.31,1874.8
2008-11-11,1872.07,1887.47,1840.92,1843.61
2008-11-12,1820.44,1863.9,1815.23,1859.11
2008-11-13,1837.27,1942.73,1826.1,1927.61
2008-11-14,1943.96,1987.24,1922.16,1986.44
2008-11-17,1981.26,2031.1,1964.01,2030.48
2008-11-18,2020.99,2050.78,1889.97,1902.43
2008-11-19,1889.35,2023.91,1883.84,2017.47
2008-11-20,1977.21,2030.49,1956.89,1983.76
2008-11-21,1932.6,2012.76,1893.15,1969.39
2008-11-24,1961.21,1974.47,1893.4,1897.06
2008-11-25,1925.25,1939.37,1858.17,1888.71
2008-11-26,1890.33,1914.71,1873.18,1897.88
2008-11-27,2012.69,2022.48,1916.66,1917.86
2008-11-28,1901.68,1914.98,1856.29,1871.16
2008-12-01,1865.74,1895.76,1838.32,1894.62
2008-12-02,1856.97,1907.72,1846.53,1889.64
2008-12-03,1903.43,1965.76,1902.94,1965.41
2008-12-04,1992.72,2054.94,1985.2,2001.5
2008-12-05,1984.26,2019.72,1975.86,2018.66
2008-12-08,2049.16,2091.28,2038.24,2090.77
2008-12-09,2100.77,2100.79,2037.05,2037.74
2008-12-10,2025.03,2079.48,2005.71,2079.12
2008-12-11,2072.58,2087.13,2028.73,2031.68
2008-12-12,2014.58,2023.17,1932.32,1954.21
2008-12-15,1977.03,1989.11,1936.56,1964.37
2008-12-16,1948.86,1976.67,1907.83,1975.01
2008-12-17,1983.84,2003.27,1972.01,1976.82
2008-12-18,1978.97,2016.56,1959.51,2015.69
2008-12-19,2006.21,2038.49,1997.39,2018.46
2008-12-22,2016.45,2016.45,1965.36,1987.76
2008-12-23,1990.05,1990.05,1895.35,1897.22
2008-12-24,1873.58,1887.18,1851.15,1863.8
2008-12-25,1865.72,1877.77,1832.36,1852.42
2008-12-26,1852.91,1866.63,1840.28,1851.52
2008-12-29,1846.3,1856.21,1815.43,1850.48
2008-12-30,1851.91,1862.92,1826.98,1832.91
2008-12-31,1834.95,1844.32,1815.16,1820.81
2009-01-05,1849.02,1880.72,1844.13,1880.72
2009-01-06,1878.83,1938.69,1871.97,1937.14
2009-01-07,1938.97,1948.23,1920.52,1924.01
2009-01-08,1890.24,1894.11,1862.42,1878.18
2009-01-09,1875.16,1909.35,1875.16,1904.86
2009-01-12,1897.7,1924.29,1886.84,1900.35
2009-01-13,1880.87,1888.12,1861.88,1863.37
2009-01-14,1862.31,1929.13,1862.31,1928.87
2009-01-15,1912.77,1937.69,1902.6,1920.21
2009-01-16,1928.92,1984.64,1928.92,1954.44
2009-01-19,1971.0,2017.9,1966.25,1986.67
2009-01-20,1981.15,1994.81,1956.14,1994.11
2009-01-21,1965.94,2007.53,1960.57,1985.02
2009-01-22,1996.09,2009.61,1980.45,2004.95
2009-01-23,2001.17,2008.66,1986.35,1990.66
2009-02-02,2008.13,2012.64,1987.37,2011.68
2009-02-03,2011.77,2060.85,2005.12,2060.81
2009-02-04,2068.09,2108.18,2067.9,2107.75
2009-02-05,2106.84,2149.48,2082.63,2098.02
2009-02-06,2102.08,2185.08,2102.08,2181.24
2009-02-09,2211.32,2238.64,2196.73,2224.71
2009-02-10,2218.49,2266.4,2197.06,2265.16
2009-02-11,2230.49,2305.71,2218.51,2260.82
2009-02-12,2265.79,2274.03,2191.99,2248.09
2009-02-13,2249.19,2323.12,2236.81,2320.79
2009-02-16,2338.76,2389.75,2328.35,2389.39
2009-02-17,2387.35,2402.65,2317.24,2319.44
2009-02-18,2271.26,2295.74,2206.06,2209.86
2009-02-19,2224.49,2247.51,2190.54,2227.13
2009-02-20,2234.37,2262.33,2206.31,2261.48
2009-02-23,2249.29,2313.56,2220.0,2305.78
2009-02-24,2273.75,2295.55,2193.45,2200.65
2009-02-25,2222.51,2233.32,2142.6,2206.57
2009-02-26,2201.67,2237.48,2102.35,2121.25
2009-02-27,2100.06,2123.24,2064.97,2082.85
2009-03-02,2066.23,2101.91,2053.0,2093.45
2009-03-03,2047.21,2088.24,2037.02,2071.43
2009-03-04,2076.62,2201.73,2076.62,2198.11
2009-03-05,2220.15,2241.43,2173.49,2221.08
